, auto_rpm = 420.646, auto_npackets = 108, prev_frac_packet = 0.159266
, auto_rpm = 420.489, auto_npackets = 107, prev_frac_packet = 0.679827
, auto_rpm = 420.093, auto_npackets = 108, prev_frac_packet = 0.301836
, auto_rpm = 420.083, auto_npackets = 107, prev_frac_packet = 0.926327
, auto_rpm = 420.65, auto_npackets = 108, prev_frac_packet = 0.405722
, auto_rpm = 420.506, auto_npackets = 107, prev_frac_packet = 0.92204
, auto_rpm = 419.631, auto_npackets = 108, prev_frac_packet = 0.662451
, auto_rpm = 419.55, auto_npackets = 108, prev_frac_packet = 0.423814
, auto_rpm = 420.425, auto_npackets = 107, prev_frac_packet = 0.960655
, auto_rpm = 419.497, auto_npackets = 108, prev_frac_packet = 0.735417
, auto_rpm = 419.328, auto_npackets = 108, prev_frac_packet = 0.553606
, auto_rpm = 419.634, auto_npackets = 108, prev_frac_packet = 0.293329
, auto_rpm = 420.228, auto_npackets = 107, prev_frac_packet = 0.880758
, auto_rpm = 420.172, auto_npackets = 108, prev_frac_packet = 0.482453
, auto_rpm = 420.422, auto_npackets = 108, prev_frac_packet = 0.0202494
, auto_rpm = 420.503, auto_npackets = 107, prev_frac_packet = 0.537318
, auto_rpm = 420.488, auto_npackets = 108, prev_frac_packet = 0.0581842
, auto_rpm = 420.058, auto_npackets = 107, prev_frac_packet = 0.689176
, auto_rpm = 420.271, auto_npackets = 108, prev_frac_packet = 0.26548
, auto_rpm = 420.328, auto_npackets = 107, prev_frac_packet = 0.827336
, auto_rpm = 418.883, auto_npackets = 108, prev_frac_packet = 0.76026
, auto_rpm = 419.764, auto_npackets = 108, prev_frac_packet = 0.466587
, auto_rpm = 419.902, auto_npackets = 108, prev_frac_packet = 0.137463
, auto_rpm = 419.078, auto_npackets = 108, prev_frac_packet = 0.0199924
, auto_rpm = 420.345, auto_npackets = 107, prev_frac_packet = 0.577491
, auto_rpm = 419.905, auto_npackets = 108, prev_frac_packet = 0.247641
, auto_rpm = 419.759, auto_npackets = 107, prev_frac_packet = 0.955229
, auto_rpm = 419.983, auto_npackets = 108, prev_frac_packet = 0.605473
, auto_rpm = 419.499, auto_npackets = 108, prev_frac_packet = 0.37971
, auto_rpm = 420.244, auto_npackets = 107, prev_frac_packet = 0.96307
, auto_rpm = 420.492, auto_npackets = 108, prev_frac_packet = 0.482839
, auto_rpm = 420.869, auto_npackets = 107, prev_frac_packet = 0.90641
, auto_rpm = 420.198, auto_npackets = 108, prev_frac_packet = 0.501405
, auto_rpm = 420.177, auto_npackets = 108, prev_frac_packet = 0.101871
, auto_rpm = 420.1, auto_npackets = 107, prev_frac_packet = 0.721971
, auto_rpm = 420.624, auto_npackets = 108, prev_frac_packet = 0.207953
, auto_rpm = 420.271, auto_npackets = 107, prev_frac_packet = 0.784325
, auto_rpm = 420.383, auto_npackets = 108, prev_frac_packet = 0.331953
, auto_rpm = 419.717, auto_npackets = 108, prev_frac_packet = 0.0503626
, auto_rpm = 419.51, auto_npackets = 107, prev_frac_packet = 0.821891
, auto_rpm = 418.887, auto_npackets = 108, prev_frac_packet = 0.753755
, auto_rpm = 419.717, auto_npackets = 108, prev_frac_packet = 0.472028
, auto_rpm = 420.53, auto_npackets = 107, prev_frac_packet = 0.982062
, auto_rpm = 419.874, auto_npackets = 108, prev_frac_packet = 0.660201
, auto_rpm = 419.927, auto_npackets = 108, prev_frac_packet = 0.324713
, auto_rpm = 419.706, auto_npackets = 108, prev_frac_packet = 0.0458773
, auto_rpm = 421.023, auto_npackets = 107, prev_frac_packet = 0.430196
, auto_rpm = 420.511, auto_npackets = 107, prev_frac_packet = 0.945247
, auto_rpm = 419.209, auto_npackets = 108, prev_frac_packet = 0.794146
, auto_rpm = 420.325, auto_npackets = 108, prev_frac_packet = 0.356774
, auto_rpm = 419.868, auto_npackets = 108, prev_frac_packet = 0.0363431
, auto_rpm = 419.738, auto_npackets = 107, prev_frac_packet = 0.749343
, auto_rpm = 419.596, auto_npackets = 108, prev_frac_packet = 0.498853
, auto_rpm = 419.27, auto_npackets = 108, prev_frac_packet = 0.332065
, auto_rpm = 420.17, auto_npackets = 107, prev_frac_packet = 0.934165
, auto_rpm = 420.545, auto_npackets = 108, prev_frac_packet = 0.440485
, auto_rpm = 420.262, auto_npackets = 108, prev_frac_packet = 0.0190947
, auto_rpm = 420.43, auto_npackets = 107, prev_frac_packet = 0.554731
, auto_rpm = 419.195, auto_npackets = 108, prev_frac_packet = 0.407174
, auto_rpm = 419.954, auto_npackets = 108, prev_frac_packet = 0.0648489
, auto_rpm = 420.5, auto_npackets = 107, prev_frac_packet = 0.582662
, auto_rpm = 419.597, auto_npackets = 108, prev_frac_packet = 0.331702
, auto_rpm = 420.326, auto_npackets = 107, prev_frac_packet = 0.894017
, auto_rpm = 419.963, auto_npackets = 108, prev_frac_packet = 0.549345
, auto_rpm = 419.99, auto_npackets = 108, prev_frac_packet = 0.197764
, auto_rpm = 419.774, auto_npackets = 107, prev_frac_packet = 0.90154
, auto_rpm = 420.099, auto_npackets = 108, prev_frac_packet = 0.522021
, auto_rpm = 420.367, auto_npackets = 108, prev_frac_packet = 0.0738242
, auto_rpm = 420.252, auto_npackets = 107, prev_frac_packet = 0.654934
, auto_rpm = 419.481, auto_npackets = 108, prev_frac_packet = 0.433832
, auto_rpm = 420.226, auto_npackets = 108, prev_frac_packet = 0.0217626
, auto_rpm = 420.863, auto_npackets = 107, prev_frac_packet = 0.446816
, auto_rpm = 419.769, auto_npackets = 108, prev_frac_packet = 0.151834
, auto_rpm = 420.408, auto_npackets = 107, prev_frac_packet = 0.693171
, auto_rpm = 420.973, auto_npackets = 108, prev_frac_packet = 0.0900527
, auto_rpm = 420.439, auto_npackets = 107, prev_frac_packet = 0.623358
, auto_rpm = 420.132, auto_npackets = 108, prev_frac_packet = 0.235315
, auto_rpm = 419.881, auto_npackets = 107, prev_frac_packet = 0.91159
, auto_rpm = 418.86, auto_npackets = 108, prev_frac_packet = 0.850391
, auto_rpm = 420.08, auto_npackets = 108, prev_frac_packet = 0.475553
, auto_rpm = 419.63, auto_npackets = 108, prev_frac_packet = 0.216193
, auto_rpm = 419.261, auto_npackets = 108, prev_frac_packet = 0.051747
, auto_rpm = 420.039, auto_npackets = 107, prev_frac_packet = 0.687595
, auto_rpm = 420.212, auto_npackets = 108, prev_frac_packet = 0.279088
, auto_rpm = 420.012, auto_npackets = 107, prev_frac_packet = 0.921793
, auto_rpm = 419.764, auto_npackets = 108, prev_frac_packet = 0.628103
, auto_rpm = 420.007, auto_npackets = 108, prev_frac_packet = 0.272182
, auto_rpm = 420.065, auto_npackets = 107, prev_frac_packet = 0.901351
, auto_rpm = 419.941, auto_npackets = 108, prev_frac_packet = 0.562264
, auto_rpm = 419.766, auto_npackets = 108, prev_frac_packet = 0.268078
, auto_rpm = 420.439, auto_npackets = 107, prev_frac_packet = 0.801387
, auto_rpm = 420.086, auto_npackets = 108, prev_frac_packet = 0.425144
, auto_rpm = 420.286, auto_npackets = 107, prev_frac_packet = 0.99767
, auto_rpm = 419.469, auto_npackets = 108, prev_frac_packet = 0.779722
, auto_rpm = 420.24, auto_npackets = 108, prev_frac_packet = 0.364015
, auto_rpm = 419.563, auto_npackets = 108, prev_frac_packet = 0.121891
, auto_rpm = 420.606, auto_npackets = 107, prev_frac_packet = 0.61245
, auto_rpm = 419.804, auto_npackets = 108, prev_frac_packet = 0.308602
, auto_rpm = 420.235, auto_npackets = 107, prev_frac_packet = 0.894181
, auto_rpm = 418.766, auto_npackets = 108, prev_frac_packet = 0.85729
, auto_rpm = 420.299, auto_npackets = 108, prev_frac_packet = 0.426457
, auto_rpm = 419.905, auto_npackets = 108, prev_frac_packet = 0.0966359
, auto_rpm = 420.395, auto_npackets = 107, prev_frac_packet = 0.641342
, auto_rpm = 420.06, auto_npackets = 108, prev_frac_packet = 0.271798
, auto_rpm = 420.957, auto_npackets = 107, prev_frac_packet = 0.672867
, auto_rpm = 419.639, auto_npackets = 108, prev_frac_packet = 0.411294
, auto_rpm = 420.312, auto_npackets = 107, prev_frac_packet = 0.977252
, auto_rpm = 419.596, auto_npackets = 108, prev_frac_packet = 0.726734
, auto_rpm = 420.229, auto_npackets = 108, prev_frac_packet = 0.313811
, auto_rpm = 420.351, auto_npackets = 107, prev_frac_packet = 0.86969
, auto_rpm = 419.353, auto_npackets = 108, prev_frac_packet = 0.681632
, auto_rpm = 419.712, auto_npackets = 108, prev_frac_packet = 0.401157
, auto_rpm = 419.701, auto_npackets = 108, prev_frac_packet = 0.123555
, auto_rpm = 420.581, auto_npackets = 107, prev_frac_packet = 0.620569
, auto_rpm = 419.539, auto_npackets = 108, prev_frac_packet = 0.384686
, auto_rpm = 419.772, auto_npackets = 108, prev_frac_packet = 0.0889495
, auto_rpm = 420.562, auto_npackets = 107, prev_frac_packet = 0.590884
, auto_rpm = 419.608, auto_npackets = 108, prev_frac_packet = 0.337104
, auto_rpm = 420.167, auto_npackets = 107, prev_frac_packet = 0.940041
, auto_rpm = 419.581, auto_npackets = 108, prev_frac_packet = 0.693326
, auto_rpm = 419.539, auto_npackets = 108, prev_frac_packet = 0.457262
, auto_rpm = 419.725, auto_npackets = 108, prev_frac_packet = 0.173477
, auto_rpm = 420.183, auto_npackets = 107, prev_frac_packet = 0.772375
, auto_rpm = 419.763, auto_npackets = 108, prev_frac_packet = 0.478841
, auto_rpm = 420.413, auto_npackets = 108, prev_frac_packet = 0.0187963
, auto_rpm = 419.951, auto_npackets = 107, prev_frac_packet = 0.677154
, auto_rpm = 420.42, auto_npackets = 108, prev_frac_packet = 0.215494
, auto_rpm = 419.647, auto_npackets = 107, prev_frac_packet = 0.951695
, auto_rpm = 419.097, auto_npackets = 108, prev_frac_packet = 0.829376
, auto_rpm = 420.345, auto_npackets = 108, prev_frac_packet = 0.386733
, auto_rpm = 419.877, auto_npackets = 108, prev_frac_packet = 0.0639483
, auto_rpm = 420.776, auto_npackets = 107, prev_frac_packet = 0.511237
, auto_rpm = 420.718, auto_npackets = 107, prev_frac_packet = 0.97328
, auto_rpm = 419.648, auto_npackets = 108, prev_frac_packet = 0.709479
, auto_rpm = 419.706, auto_npackets = 108, prev_frac_packet = 0.430679
, auto_rpm = 420.231, auto_npackets = 108, prev_frac_packet = 0.0172711
, auto_rpm = 420.443, auto_npackets = 107, prev_frac_packet = 0.54968
, auto_rpm = 420.04, auto_npackets = 108, prev_frac_packet = 0.185249
, auto_rpm = 419.663, auto_npackets = 107, prev_frac_packet = 0.917494
, auto_rpm = 420.266, auto_npackets = 108, prev_frac_packet = 0.495055
, auto_rpm = 419.747, auto_npackets = 108, prev_frac_packet = 0.205699
, auto_rpm = 420.432, auto_npackets = 107, prev_frac_packet = 0.74091
, auto_rpm = 419.718, auto_npackets = 108, prev_frac_packet = 0.459111
, auto_rpm = 419.914, auto_npackets = 108, prev_frac_packet = 0.126928
, auto_rpm = 420.191, auto_npackets = 107, prev_frac_packet = 0.72378
, auto_rpm = 419.776, auto_npackets = 108, prev_frac_packet = 0.426894
, auto_rpm = 419.61, auto_npackets = 108, prev_frac_packet = 0.172827
, auto_rpm = 420.659, auto_npackets = 107, prev_frac_packet = 0.650083
, auto_rpm = 419.892, auto_npackets = 108, prev_frac_packet = 0.323503
, auto_rpm = 420.196, auto_npackets = 107, prev_frac_packet = 0.919103
, auto_rpm = 420.182, auto_npackets = 108, prev_frac_packet = 0.518215
, auto_rpm = 420.031, auto_npackets = 108, prev_frac_packet = 0.155941
, auto_rpm = 420.69, auto_npackets = 107, prev_frac_packet = 0.625218
, auto_rpm = 420.159, auto_npackets = 108, prev_frac_packet = 0.230302
, auto_rpm = 419.937, auto_npackets = 107, prev_frac_packet = 0.892217
, auto_rpm = 419.733, auto_npackets = 108, prev_frac_packet = 0.606593
, auto_rpm = 420.973, auto_npackets = 108, prev_frac_packet = 0.0036302
, auto_rpm = 419.247, auto_npackets = 107, prev_frac_packet = 0.842758
, auto_rpm = 419.384, auto_npackets = 108, prev_frac_packet = 0.646711
, auto_rpm = 419.727, auto_npackets = 108, prev_frac_packet = 0.362555
, auto_rpm = 420.336, auto_npackets = 107, prev_frac_packet = 0.922194
, auto_rpm = 419.697, auto_npackets = 108, prev_frac_packet = 0.645624
, auto_rpm = 420.061, auto_npackets = 108, prev_frac_packet = 0.275872
, auto_rpm = 420.218, auto_npackets = 107, prev_frac_packet = 0.865781
, auto_rpm = 418.978, auto_npackets = 108, prev_frac_packet = 0.774121
, auto_rpm = 419.806, auto_npackets = 108, prev_frac_packet = 0.469736
, auto_rpm = 419.818, auto_npackets = 108, prev_frac_packet = 0.162103
, auto_rpm = 420.935, auto_npackets = 107, prev_frac_packet = 0.568749
, auto_rpm = 419.961, auto_npackets = 108, prev_frac_packet = 0.224621
, auto_rpm = 419.77, auto_npackets = 107, prev_frac_packet = 0.929307
, auto_rpm = 419.502, auto_npackets = 108, prev_frac_packet = 0.702951
, auto_rpm = 420.256, auto_npackets = 108, prev_frac_packet = 0.283101
, auto_rpm = 420.503, auto_npackets = 107, prev_frac_packet = 0.800097
, auto_rpm = 419.806, auto_npackets = 108, prev_frac_packet = 0.495688
, auto_rpm = 419.462, auto_npackets = 108, prev_frac_packet = 0.279413
, auto_rpm = 420.053, auto_npackets = 107, prev_frac_packet = 0.911617
, auto_rpm = 419.571, auto_npackets = 108, prev_frac_packet = 0.667532
, auto_rpm = 419.428, auto_npackets = 108, prev_frac_packet = 0.460191
, auto_rpm = 419.761, auto_npackets = 108, prev_frac_packet = 0.167164
, auto_rpm = 420.335, auto_npackets = 107, prev_frac_packet = 0.727174
, auto_rpm = 420.405, auto_npackets = 108, prev_frac_packet = 0.269377
, auto_rpm = 419.875, auto_npackets = 107, prev_frac_packet = 0.947248
, auto_rpm = 420.736, auto_npackets = 108, prev_frac_packet = 0.404774
, auto_rpm = 420.222, auto_npackets = 107, prev_frac_packet = 0.993666
, auto_rpm = 420.06, auto_npackets = 108, prev_frac_packet = 0.624086
, auto_rpm = 419.576, auto_npackets = 108, prev_frac_packet = 0.378715
, auto_rpm = 419.756, auto_npackets = 108, prev_frac_packet = 0.0871133
, auto_rpm = 420.276, auto_npackets = 107, prev_frac_packet = 0.662214
, auto_rpm = 419.833, auto_npackets = 108, prev_frac_packet = 0.350708
, auto_rpm = 419.805, auto_npackets = 108, prev_frac_packet = 0.0464173
, auto_rpm = 420.496, auto_npackets = 107, prev_frac_packet = 0.565264
, auto_rpm = 419.643, auto_npackets = 108, prev_frac_packet = 0.302574
, auto_rpm = 419.988, auto_npackets = 107, prev_frac_packet = 0.951405
, auto_rpm = 419.695, auto_npackets = 108, prev_frac_packet = 0.675298
, auto_rpm = 420.237, auto_npackets = 108, prev_frac_packet = 0.260482
, auto_rpm = 419.761, auto_npackets = 107, prev_frac_packet = 0.967578
, auto_rpm = 420.476, auto_npackets = 108, prev_frac_packet = 0.491452
, auto_rpm = 420.154, auto_npackets = 108, prev_frac_packet = 0.0977123
, auto_rpm = 419.933, auto_npackets = 107, prev_frac_packet = 0.760636
, auto_rpm = 420.345, auto_npackets = 108, prev_frac_packet = 0.317988
, auto_rpm = 419.679, auto_npackets = 108, prev_frac_packet = 0.0461091
, auto_rpm = 419.92, auto_npackets = 107, prev_frac_packet = 0.712311
, auto_rpm = 420.344, auto_npackets = 108, prev_frac_packet = 0.270071
, auto_rpm = 419.402, auto_npackets = 108, prev_frac_packet = 0.0693619
, auto_rpm = 420.408, auto_npackets = 107, prev_frac_packet = 0.610574
, auto_rpm = 420.093, auto_npackets = 108, prev_frac_packet = 0.232476
, auto_rpm = 420.221, auto_npackets = 107, prev_frac_packet = 0.821575
, auto_rpm = 419.102, auto_npackets = 108, prev_frac_packet = 0.698098
, auto_rpm = 420.445, auto_npackets = 108, prev_frac_packet = 0.229997
, auto_rpm = 420.485, auto_npackets = 107, prev_frac_packet = 0.751631
, auto_rpm = 419.695, auto_npackets = 108, prev_frac_packet = 0.475732
, auto_rpm = 420.433, auto_npackets = 108, prev_frac_packet = 0.0107319
, auto_rpm = 420.81, auto_npackets = 107, prev_frac_packet = 0.449352
, auto_rpm = 420.21, auto_npackets = 108, prev_frac_packet = 0.041344
, auto_rpm = 420.478, auto_npackets = 107, prev_frac_packet = 0.564745
, auto_rpm = 420.068, auto_npackets = 108, prev_frac_packet = 0.193123
, auto_rpm = 419.887, auto_npackets = 107, prev_frac_packet = 0.867856
, auto_rpm = 419.721, auto_npackets = 108, prev_frac_packet = 0.585077
, auto_rpm = 420.618, auto_npackets = 108, prev_frac_packet = 0.0727298
, auto_rpm = 420.524, auto_npackets = 107, prev_frac_packet = 0.584472
, auto_rpm = 419.941, auto_npackets = 108, prev_frac_packet = 0.245362
, auto_rpm = 420.184, auto_npackets = 107, prev_frac_packet = 0.844091
, auto_rpm = 419.842, auto_npackets = 108, prev_frac_packet = 0.530325
, auto_rpm = 419.132, auto_npackets = 108, prev_frac_packet = 0.39899
, auto_rpm = 420.211, auto_npackets = 107, prev_frac_packet = 0.990598
, auto_rpm = 419.96, auto_npackets = 108, prev_frac_packet = 0.646633
, auto_rpm = 420.384, auto_npackets = 108, prev_frac_packet = 0.193969
, auto_rpm = 420.392, auto_npackets = 107, prev_frac_packet = 0.739376
, auto_rpm = 420.069, auto_npackets = 108, prev_frac_packet = 0.367579
, auto_rpm = 420.175, auto_npackets = 107, prev_frac_packet = 0.968572
, auto_rpm = 419.24, auto_npackets = 108, prev_frac_packet = 0.809552
, auto_rpm = 418.827, auto_npackets = 108, prev_frac_packet = 0.756725
, auto_rpm = 419.845, auto_npackets = 108, prev_frac_packet = 0.442276
, auto_rpm = 420.133, auto_npackets = 108, prev_frac_packet = 0.0540834
, auto_rpm = 420.593, auto_npackets = 107, prev_frac_packet = 0.548142
, auto_rpm = 420.389, auto_npackets = 108, prev_frac_packet = 0.0942636
, auto_rpm = 420.748, auto_npackets = 107, prev_frac_packet = 0.548673
, auto_rpm = 420.015, auto_npackets = 108, prev_frac_packet = 0.19068
, auto_rpm = 419.929, auto_npackets = 107, prev_frac_packet = 0.854701
, auto_rpm = 420.144, auto_npackets = 108, prev_frac_packet = 0.463554
, auto_rpm = 419.489, auto_npackets = 108, prev_frac_packet = 0.240372
, auto_rpm = 418.998, auto_npackets = 108, prev_frac_packet = 0.143594
, auto_rpm = 420.661, auto_npackets = 107, prev_frac_packet = 0.620153
, auto_rpm = 419.239, auto_npackets = 108, prev_frac_packet = 0.461234
, auto_rpm = 419.838, auto_npackets = 108, prev_frac_packet = 0.148433
, auto_rpm = 419.026, auto_npackets = 108, prev_frac_packet = 0.0444764
, auto_rpm = 419.766, auto_npackets = 107, prev_frac_packet = 0.75022
, auto_rpm = 419.676, auto_npackets = 108, prev_frac_packet = 0.479196
, auto_rpm = 420.785, auto_npackets = 107, prev_frac_packet = 0.924058
, auto_rpm = 420.573, auto_npackets = 108, prev_frac_packet = 0.423063
, auto_rpm = 420.386, auto_npackets = 107, prev_frac_packet = 0.969874
, auto_rpm = 419.701, auto_npackets = 108, prev_frac_packet = 0.692235
, auto_rpm = 419.38, auto_npackets = 108, prev_frac_packet = 0.497212
, auto_rpm = 420.011, auto_npackets = 108, prev_frac_packet = 0.140249
, auto_rpm = 419.959, auto_npackets = 107, prev_frac_packet = 0.79641
, auto_rpm = 419.844, auto_npackets = 108, prev_frac_packet = 0.48223
, auto_rpm = 419.683, auto_npackets = 108, prev_frac_packet = 0.209216
, auto_rpm = 420.481, auto_npackets = 107, prev_frac_packet = 0.73182
, auto_rpm = 419.497, auto_npackets = 108, prev_frac_packet = 0.506608
, auto_rpm = 420.217, auto_npackets = 108, prev_frac_packet = 0.0967585
, auto_rpm = 420.336, auto_npackets = 107, prev_frac_packet = 0.656394
, auto_rpm = 420.472, auto_npackets = 108, prev_frac_packet = 0.181219
, auto_rpm = 420.01, auto_npackets = 107, prev_frac_packet = 0.824471
, auto_rpm = 419.153, auto_npackets = 108, prev_frac_packet = 0.687755
, auto_rpm = 420.267, auto_npackets = 108, prev_frac_packet = 0.265118
, auto_rpm = 420.434, auto_npackets = 107, prev_frac_packet = 0.799818
, auto_rpm = 419.392, auto_npackets = 108, prev_frac_packet = 0.60174
, auto_rpm = 420.162, auto_npackets = 108, prev_frac_packet = 0.206138
, auto_rpm = 419.457, auto_npackets = 107, prev_frac_packet = 0.99117
, auto_rpm = 418.783, auto_npackets = 108, prev_frac_packet = 0.949776
, auto_rpm = 419.723, auto_npackets = 108, prev_frac_packet = 0.666494
, auto_rpm = 420.325, auto_npackets = 108, prev_frac_packet = 0.229045
, auto_rpm = 420.119, auto_npackets = 107, prev_frac_packet = 0.844298
, auto_rpm = 419.952, auto_npackets = 108, prev_frac_packet = 0.502329
, auto_rpm = 420.645, auto_npackets = 107, prev_frac_packet = 0.983103
, auto_rpm = 419.908, auto_npackets = 108, prev_frac_packet = 0.652405
, auto_rpm = 420.142, auto_npackets = 108, prev_frac_packet = 0.261747
, auto_rpm = 420.042, auto_npackets = 107, prev_frac_packet = 0.896872
, auto_rpm = 419.685, auto_npackets = 108, prev_frac_packet = 0.623562
, auto_rpm = 420.075, auto_npackets = 108, prev_frac_packet = 0.250072
, auto_rpm = 419.999, auto_npackets = 107, prev_frac_packet = 0.896041
, auto_rpm = 420.178, auto_npackets = 108, prev_frac_packet = 0.496257
, auto_rpm = 419.936, auto_npackets = 108, prev_frac_packet = 0.158318
, auto_rpm = 420.233, auto_npackets = 107, prev_frac_packet = 0.744424
, auto_rpm = 419.364, auto_npackets = 108, prev_frac_packet = 0.553428
, auto_rpm = 419.837, auto_npackets = 108, prev_frac_packet = 0.241029
, auto_rpm = 420.131, auto_npackets = 107, prev_frac_packet = 0.853186
, auto_rpm = 419.831, auto_npackets = 108, prev_frac_packet = 0.542173
, auto_rpm = 419.992, auto_npackets = 108, prev_frac_packet = 0.190125
, auto_rpm = 420.538, auto_npackets = 107, prev_frac_packet = 0.698218
, auto_rpm = 420.866, auto_npackets = 108, prev_frac_packet = 0.122476
, auto_rpm = 420.496, auto_npackets = 107, prev_frac_packet = 0.641391
, auto_rpm = 420.021, auto_npackets = 108, prev_frac_packet = 0.28171
, auto_rpm = 420.658, auto_npackets = 107, prev_frac_packet = 0.759018
, auto_rpm = 420.352, auto_npackets = 108, prev_frac_packet = 0.314579
, auto_rpm = 420.394, auto_npackets = 107, prev_frac_packet = 0.859496
, auto_rpm = 420.019, auto_npackets = 108, prev_frac_packet = 0.50037
, auto_rpm = 419.936, auto_npackets = 108, prev_frac_packet = 0.162483
, auto_rpm = 419.163, auto_npackets = 108, prev_frac_packet = 0.0232746
, auto_rpm = 419.774, auto_npackets = 107, prev_frac_packet = 0.727024
, auto_rpm = 418.848, auto_npackets = 108, prev_frac_packet = 0.66885
, auto_rpm = 419.369, auto_npackets = 108, prev_frac_packet = 0.476601
, auto_rpm = 420.141, auto_npackets = 108, prev_frac_packet = 0.0862324
, auto_rpm = 420.63, auto_npackets = 107, prev_frac_packet = 0.570804
, auto_rpm = 420.032, auto_npackets = 108, prev_frac_packet = 0.208482
, auto_rpm = 419.786, auto_npackets = 107, prev_frac_packet = 0.909108
, auto_rpm = 419.918, auto_npackets = 108, prev_frac_packet = 0.576017
, auto_rpm = 420.631, auto_npackets = 108, prev_frac_packet = 0.0604144
, auto_rpm = 420.579, auto_npackets = 107, prev_frac_packet = 0.558093
, auto_rpm = 420.273, auto_npackets = 108, prev_frac_packet = 0.13383
, auto_rpm = 419.633, auto_npackets = 107, prev_frac_packet = 0.873632
, auto_rpm = 419.614, auto_npackets = 108, prev_frac_packet = 0.618482
, auto_rpm = 419.125, auto_npackets = 108, prev_frac_packet = 0.488898
, auto_rpm = 420.066, auto_npackets = 108, prev_frac_packet = 0.117772
, auto_rpm = 419.926, auto_npackets = 107, prev_frac_packet = 0.78261
, auto_rpm = 419.776, auto_npackets = 108, prev_frac_packet = 0.485901
, auto_rpm = 419.811, auto_npackets = 108, prev_frac_packet = 0.180038
, auto_rpm = 419.904, auto_npackets = 107, prev_frac_packet = 0.850331
, auto_rpm = 420.213, auto_npackets = 108, prev_frac_packet = 0.441645
, auto_rpm = 420.7, auto_npackets = 107, prev_frac_packet = 0.908289
, auto_rpm = 420.745, auto_npackets = 108, prev_frac_packet = 0.36343
, auto_rpm = 419.174, auto_npackets = 108, prev_frac_packet = 0.221413
, auto_rpm = 420.208, auto_npackets = 107, prev_frac_packet = 0.814019
, auto_rpm = 420.124, auto_npackets = 108, prev_frac_packet = 0.428041
, auto_rpm = 419.686, auto_npackets = 108, prev_frac_packet = 0.154391
, auto_rpm = 419.976, auto_npackets = 107, prev_frac_packet = 0.806374
, auto_rpm = 419.526, auto_npackets = 108, prev_frac_packet = 0.573742
, auto_rpm = 419.941, auto_npackets = 108, prev_frac_packet = 0.234603
, auto_rpm = 420.227, auto_npackets = 107, prev_frac_packet = 0.822342
, auto_rpm = 420.068, auto_npackets = 108, prev_frac_packet = 0.450689
, auto_rpm = 419.68, auto_npackets = 108, prev_frac_packet = 0.178434
, auto_rpm = 420.017, auto_npackets = 107, prev_frac_packet = 0.819765
, auto_rpm = 419.556, auto_npackets = 108, prev_frac_packet = 0.57949
, auto_rpm = 420.483, auto_npackets = 108, prev_frac_packet = 0.101619
, auto_rpm = 420.557, auto_npackets = 107, prev_frac_packet = 0.60483
, auto_rpm = 419.851, auto_npackets = 108, prev_frac_packet = 0.288918
, auto_rpm = 420.309, auto_npackets = 107, prev_frac_packet = 0.855659
, auto_rpm = 419.527, auto_npackets = 108, prev_frac_packet = 0.622682
, auto_rpm = 420.027, auto_npackets = 108, prev_frac_packet = 0.261548
, auto_rpm = 420.413, auto_npackets = 107, prev_frac_packet = 0.801678
, auto_rpm = 419.97, auto_npackets = 108, prev_frac_packet = 0.455106
, auto_rpm = 419.474, auto_npackets = 108, prev_frac_packet = 0.235885
, auto_rpm = 420.898, auto_npackets = 107, prev_frac_packet = 0.652086
, auto_rpm = 419.79, auto_npackets = 108, prev_frac_packet = 0.351656
, auto_rpm = 420.374, auto_npackets = 107, prev_frac_packet = 0.901599
, auto_rpm = 419.414, auto_npackets = 108, prev_frac_packet = 0.697759
, auto_rpm = 419.701, auto_npackets = 108, prev_frac_packet = 0.42027
, auto_rpm = 420.605, auto_npackets = 107, prev_frac_packet = 0.911193
, auto_rpm = 419.895, auto_npackets = 108, prev_frac_packet = 0.583994
, auto_rpm = 420.2, auto_npackets = 108, prev_frac_packet = 0.178637
, auto_rpm = 419.393, auto_npackets = 107, prev_frac_packet = 0.980142
, auto_rpm = 420.826, auto_npackets = 108, prev_frac_packet = 0.414635
, auto_rpm = 420.543, auto_npackets = 107, prev_frac_packet = 0.921532
, auto_rpm = 419.881, auto_npackets = 108, prev_frac_packet = 0.597855
, auto_rpm = 420.188, auto_npackets = 108, prev_frac_packet = 0.195486
, auto_rpm = 419.446, auto_npackets = 107, prev_frac_packet = 0.983552
, auto_rpm = 419.592, auto_npackets = 108, prev_frac_packet = 0.733994
, auto_rpm = 420.056, auto_npackets = 108, prev_frac_packet = 0.365451
, auto_rpm = 420.107, auto_npackets = 107, prev_frac_packet = 0.983697
, auto_rpm = 420.102, auto_npackets = 108, prev_frac_packet = 0.603397
, auto_rpm = 418.909, auto_npackets = 108, prev_frac_packet = 0.529553
, auto_rpm = 420.069, auto_npackets = 108, prev_frac_packet = 0.157736
, auto_rpm = 420.475, auto_npackets = 107, prev_frac_packet = 0.682021
, auto_rpm = 420.352, auto_npackets = 108, prev_frac_packet = 0.237591
, auto_rpm = 421.073, auto_npackets = 107, prev_frac_packet = 0.609027
, auto_rpm = 419.842, auto_npackets = 108, prev_frac_packet = 0.295241
, auto_rpm = 419.931, auto_npackets = 107, prev_frac_packet = 0.958582
